[Wed Jul 12 15:22:23.767990 2017] [:error] [pid 26668] [client 85.68.170.21:62439] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 36, referer: http://lesfrancas.dev-websiting.fr/presentation-doutils-adaptes-a-un-public/
[Wed Jul 12 15:27:17.437869 2017] [:error] [pid 27952] [client 85.68.170.21:62803] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Wed Jul 12 15:34:43.269314 2017] [:error] [pid 27947] [client 85.68.170.21:63375] PHP Notice:  Undefined variable: article in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 80, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post.php?post=2124&action=edit
[Wed Jul 12 15:34:43.302664 2017] [:error] [pid 27947] [client 85.68.170.21:63375] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 80, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post.php?post=2124&action=edit
[Thu Jul 13 11:07:40.809734 2017] [:error] [pid 12728] [client 85.68.170.21:63643] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Thu Jul 13 11:45:04.732963 2017] [:error] [pid 12728] [client 85.68.170.21:49739] PHP Parse error:  syntax error, unexpected 'var_dump' (T_STRING) in /home/lesfrancas/wp-content/themes/lesfrancas/functions.php on line 43, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post.php?post=2124&action=edit
[Thu Jul 13 11:46:22.839944 2017] [:error] [pid 18276] [client 85.68.170.21:49820] PHP Parse error:  syntax error, unexpected 'var_dump' (T_STRING) in /home/lesfrancas/wp-content/themes/lesfrancas/functions.php on line 43, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post.php?post=2124&action=edit
[Thu Jul 13 12:34:06.353613 2017] [:error] [pid 7788] [client 85.68.170.21:61005] PHP Notice:  Undefined variable: newPost in /home/lesfrancas/wp-content/themes/lesfrancas/functions/front/contribution.php on line 143, referer: http://lesfrancas.dev-websiting.fr/contribution/
[Thu Jul 13 14:39:04.452769 2017] [:error] [pid 10098] [client 85.68.170.21:61380] PHP Parse error:  syntax error, unexpected 'var_dump' (T_STRING) in /home/lesfrancas/wp-content/themes/lesfrancas/functions/front/contribution.php on line 148, referer: http://lesfrancas.dev-websiting.fr/contribution/
[Fri Jul 14 12:25:09.250101 2017] [:error] [pid 16137] [client 176.186.21.245:59124] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 36, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:37:08.597961 2017] [:error] [pid 18236] [client 176.186.21.245:60742] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 36, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:37:12.104123 2017] [:error] [pid 17150] [client 176.186.21.245:60786] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 36, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:37:22.517288 2017] [:error] [pid 18414] [client 176.186.21.245:60826] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:37:37.758368 2017] [:error] [pid 18236] [client 176.186.21.245:60876] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:37:39.265106 2017] [:error] [pid 18421] [client 176.186.21.245:60888] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:38:07.331845 2017] [:error] [pid 17729] [client 176.186.21.245:60960] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:39:10.686436 2017] [:error] [pid 18480] [client 176.186.21.245:32868] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
[Fri Jul 14 12:39:35.299134 2017] [:error] [pid 18418] [client 176.186.21.245:32940] PHP Notice:  Undefined property: stdClass::$ID in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 38, referer: http://lesfrancas.dev-websiting.fr/
